[INFO] [1783990683.323630367] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1783990683.796918484] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990721.946915948] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990724.546870276] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990726.797049794] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990728.346987522] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990729.346889873] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990732.996934283] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990733.846779037] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990736.197024052] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990738.396935802] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990740.896918911] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990742.296964933] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990743.546869284] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990745.146706686] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990748.296970541] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990750.796941558] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990751.696909931] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990752.446894746] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990752.997000790] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990754.396967775] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990760.496977194] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990783.046791780] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990791.046835183] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990795.796905792] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990813.896908390] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990818.296981762] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990819.697009691] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990884.496950791] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990888.646821737] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990898.846874928] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990903.446938977] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990905.746869964] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990907.246857038] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990908.946822085] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783990991.197555876] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783991440.448839388] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783991590.197424268] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783991600.697978959] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783991616.146852013] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783991626.397401692] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783991637.997219252] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783991692.997381530] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783991738.598358109] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783991760.047239625] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783991794.946843244] [motor_controller_pid]: Command timeout; stopping motors
