[INFO] [1783984826.089711656] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1783984826.566243908] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984884.766293218] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984890.316270023] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984892.166232458] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984894.116240466] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984895.066126728] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984897.716267356] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984904.616324401] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984907.516248931] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984910.216277020] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984915.616308142] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984917.766432759] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984923.666152854] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984925.316196366] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984927.266277134] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984929.016225255] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783984936.066151797] [motor_controller_pid]: Command timeout; stopping motors
