[INFO] [1775700720.633520427] [CLaserOdometry2DNode]: Initializing RF2O node...
[WARN] [1775700720.645147670] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700720.745191965] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700720.845179334] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700720.945158666] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700721.045161147] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700721.145169204] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700721.245156168] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700721.345119539] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700721.445128411] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700721.545132690] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700721.645153839] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700721.745113303] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700721.845121433] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700721.945109064] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700722.045094622] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700722.145093940] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700722.245101499] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700722.345077113] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700722.445100450] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700722.545105139] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700722.645088327] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700722.745125312] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700722.845187408] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700722.945163226] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700723.045155249] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700723.145161422] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700723.245155687] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700723.345143470] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700723.445149457] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700723.545156722] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700723.645155321] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700723.745147771] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700723.845158184] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700723.945143430] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700724.045145381] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700724.145181575] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700724.245154157] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700724.345112572] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700724.445144599] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700724.545187774] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700724.645182337] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700724.745148512] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700724.845150983] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700724.945144695] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700725.045142204] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700725.145152140] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700725.245155187] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775700725.345152865] [CLaserOdometry2DNode]: Waiting for laser_scans....
