[INFO] [1783132744.603512234] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1783132745.079621416] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783132967.729625076] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133012.080731219] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133020.380360400] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133030.080582952] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133038.379790519] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133048.082364011] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133056.380312701] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133139.981465472] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133148.280616484] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133157.980504293] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133166.280466309] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133175.979841357] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133283.779978145] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133374.480472950] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133429.979878706] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133497.879906274] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133512.680149414] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133530.882676476] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133605.580157666] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133609.780724003] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783133711.330434008] [motor_controller_pid]: Command timeout; stopping motors
