[INFO] [1785995250.185217387] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.95, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1785995250.647026631] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995422.696833570] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995445.696815171] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995499.598231732] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995740.346687377] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995759.846753096] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995779.197109484] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995798.046660663] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995816.698453256] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995835.646915755] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995853.946744131] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995868.546841566] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995886.946696324] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785995894.246756143] [motor_controller_pid]: Command timeout; stopping motors
