[INFO] [1775883480.257812821] [uart_bridge]: UART bridge node started
[INFO] [1775883480.259158105] [uart_bridge]: Opened UART on /dev/ttyAMA0 @ 115200
[INFO] [1775885096.260822650] [uart_bridge]: UART RX: TASK_CREATE|T1774338887|room1|D1
[INFO] [1775885096.261683728] [uart_bridge]: Task received from BBG: task_id=T1774338887, destination=room1, drawer_id=D1
[INFO] [1775885096.262245157] [uart_bridge]: Handling task creation: task_id=T1774338887, destination=room1, drawer_id=D1
[INFO] [1775885096.266233621] [uart_bridge]: UART TX: STATUS|T1774338887|MOVING
[INFO] [1775885096.267929537] [uart_bridge]: Monitoring arrival at room1 (3.54, 28.7)
[WARN] [1775885096.268820338] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885096.769992510] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885097.271150109] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885097.772411189] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885098.273629862] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885098.774831405] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885099.276024411] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885099.777215084] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885100.278400608] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885100.779573892] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885101.280829621] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885101.782006367] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885102.283228837] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885102.784339527] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885103.285496663] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885103.786656409] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885104.287889582] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885104.789144070] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885105.290360539] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885105.791595342] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885106.292837792] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885106.794060854] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885107.295280786] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885107.796491570] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885108.297747391] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885108.798983879] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885109.300369201] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885109.801576244] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885110.302799139] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885110.804079275] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885111.305236225] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885111.806512973] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885112.307753886] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885112.808948800] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885113.309999287] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885113.811231978] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885114.312239798] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885114.813404989] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775885115.314578513] [uart_bridge]: Waiting for pose data from /pose topic...
