[INFO] [1783381282.280155143] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1783381282.706809427] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783381382.356523701] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783381499.105362970] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783381508.305365669] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783381516.605304947] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783381526.355653833] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783381534.605182107] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783381823.805272644] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783381897.405856733] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783382173.005344597] [motor_controller_pid]: Command timeout; stopping motors
