[INFO] [1775712789.173807082] [motor_controller]: Motor Controller Node started
[INFO] [1775712789.609520718] [motor_controller]: cmd_vel -> linear=0.00, angular=0.00, left=0.00, right=0.00
[INFO] [1775712789.822606441] [motor_controller]: cmd_vel -> linear=0.00, angular=0.00, left=0.00, right=0.00
[INFO] [1775712789.989282846] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712790.202258532] [motor_controller]: cmd_vel -> linear=-0.03, angular=0.11, left=0.00, right=0.00
[INFO] [1775712790.388999484] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712790.484644197] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712790.679108714] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712790.779185194] [motor_controller]: cmd_vel -> linear=-0.05, angular=0.11, left=0.00, right=0.00
[INFO] [1775712790.976753879] [motor_controller]: cmd_vel -> linear=-0.05, angular=0.11, left=0.00, right=0.00
[INFO] [1775712791.077664476] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712791.279321500] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712791.372820292] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712791.575758565] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712791.683028682] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712791.872894209] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712791.966396704] [motor_controller]: cmd_vel -> linear=-0.05, angular=0.11, left=0.00, right=0.00
[INFO] [1775712792.171643140] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712792.370485592] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712792.468456040] [motor_controller]: cmd_vel -> linear=-0.01, angular=0.08, left=0.00, right=0.00
[INFO] [1775712792.668597463] [motor_controller]: cmd_vel -> linear=-0.02, angular=0.12, left=0.00, right=0.00
[INFO] [1775712792.775363854] [motor_controller]: cmd_vel -> linear=-0.03, angular=0.13, left=0.00, right=0.00
[INFO] [1775712792.967535210] [motor_controller]: cmd_vel -> linear=-0.03, angular=0.13, left=0.00, right=0.00
[INFO] [1775712793.061404300] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712793.280051114] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712793.377531597] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712793.578321042] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712793.664734235] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712793.873781434] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712794.074586157] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712794.172286679] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712794.370239810] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712794.470349346] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712794.663429411] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712794.770288784] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712794.974610251] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712795.070896671] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712795.266744549] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712795.371340742] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712795.572677339] [motor_controller]: cmd_vel -> linear=-0.03, angular=0.11, left=0.00, right=0.00
[INFO] [1775712795.667920826] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712795.876735413] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712796.072556791] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712796.174786951] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712796.376253845] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712796.475118336] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712796.673773380] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712796.770943601] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712796.965442675] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.12, left=0.00, right=0.00
[INFO] [1775712797.073130460] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712797.273875183] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712797.370392956] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
[INFO] [1775712797.569763245] [motor_controller]: cmd_vel -> linear=-0.04, angular=0.11, left=0.00, right=0.00
