[INFO] [1775925519.010433823] [uart_bridge]: UART bridge node started
[INFO] [1775925519.012135796] [uart_bridge]: Opened UART on /dev/ttyAMA0 @ 115200
[INFO] [1775925620.130054632] [uart_bridge]: Distance to room2: 2.32m (threshold: 1m)
[INFO] [1775925620.631110176] [uart_bridge]: Distance to room2: 2.01m (threshold: 1m)
[INFO] [1775925621.132158535] [uart_bridge]: Distance to room2: 2.06m (threshold: 1m)
[INFO] [1775925621.633187301] [uart_bridge]: Distance to room2: 2.06m (threshold: 1m)
[INFO] [1775925622.134187251] [uart_bridge]: Distance to room2: 2.06m (threshold: 1m)
[INFO] [1775925622.635240499] [uart_bridge]: Distance to room2: 2.93m (threshold: 1m)
[INFO] [1775925623.136262894] [uart_bridge]: Distance to room2: 1.96m (threshold: 1m)
[INFO] [1775925623.637282938] [uart_bridge]: Distance to room2: 2.16m (threshold: 1m)
[INFO] [1775925624.138310296] [uart_bridge]: Distance to room2: 2.10m (threshold: 1m)
[INFO] [1775925624.639371322] [uart_bridge]: Distance to room2: 2.34m (threshold: 1m)
[INFO] [1775925625.140392069] [uart_bridge]: Distance to room2: 2.34m (threshold: 1m)
[INFO] [1775925625.641408853] [uart_bridge]: Distance to room2: 3.52m (threshold: 1m)
[INFO] [1775925626.142355822] [uart_bridge]: Distance to room2: 3.52m (threshold: 1m)
[INFO] [1775925626.643385274] [uart_bridge]: Distance to room2: 3.52m (threshold: 1m)
[INFO] [1775925627.144443502] [uart_bridge]: Distance to room2: 3.52m (threshold: 1m)
[INFO] [1775925627.645502231] [uart_bridge]: Distance to room2: 2.34m (threshold: 1m)
[INFO] [1775925628.146569220] [uart_bridge]: Distance to room2: 2.34m (threshold: 1m)
[INFO] [1775925628.647600819] [uart_bridge]: Distance to room2: 2.34m (threshold: 1m)
[INFO] [1775925629.148601955] [uart_bridge]: Distance to room2: 2.34m (threshold: 1m)
[INFO] [1775925629.649743962] [uart_bridge]: Distance to room2: 2.34m (threshold: 1m)
[INFO] [1775925630.150910284] [uart_bridge]: Distance to room2: 2.34m (threshold: 1m)
[INFO] [1775925630.652021106] [uart_bridge]: Distance to room2: 2.34m (threshold: 1m)
[INFO] [1775925631.153083983] [uart_bridge]: Distance to room2: 2.34m (threshold: 1m)
[INFO] [1775925631.654180027] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925632.155259682] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925632.656345152] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925633.157432863] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925633.658475592] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925634.159511932] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925634.660549790] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925635.161494074] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925635.662501673] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925636.163710607] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925636.664550408] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925637.165462211] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925637.666311272] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925638.167071648] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925638.668298840] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925639.169118939] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925639.669927963] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925640.170890487] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925640.671670178] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925641.172443665] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925641.673537653] [uart_bridge]: Distance to room2: 2.83m (threshold: 1m)
[INFO] [1775925642.174617864] [uart_bridge]: Distance to room2: 2.14m (threshold: 1m)
[INFO] [1775925642.675708149] [uart_bridge]: Distance to room2: 2.14m (threshold: 1m)
[INFO] [1775925643.176499432] [uart_bridge]: Distance to room2: 2.14m (threshold: 1m)
[INFO] [1775925643.677273789] [uart_bridge]: Distance to room2: 2.14m (threshold: 1m)
[INFO] [1775925644.178309962] [uart_bridge]: Distance to room2: 2.19m (threshold: 1m)
[INFO] [1775925644.679149331] [uart_bridge]: Distance to room2: 2.19m (threshold: 1m)
[INFO] [1775925645.179963048] [uart_bridge]: Distance to room2: 1.72m (threshold: 1m)
[INFO] [1775925645.680984267] [uart_bridge]: Distance to room2: 1.49m (threshold: 1m)
[INFO] [1775925646.181784910] [uart_bridge]: Distance to room2: 1.54m (threshold: 1m)
[INFO] [1775925646.682570868] [uart_bridge]: Distance to room2: 1.25m (threshold: 1m)
[INFO] [1775925647.183398752] [uart_bridge]: Distance to room2: 1.25m (threshold: 1m)
[INFO] [1775925647.684261155] [uart_bridge]: Distance to room2: 1.25m (threshold: 1m)
[INFO] [1775925648.185301003] [uart_bridge]: Distance to room2: 1.25m (threshold: 1m)
[INFO] [1775925648.686181147] [uart_bridge]: Distance to room2: 1.25m (threshold: 1m)
[INFO] [1775925649.187140087] [uart_bridge]: Distance to room2: 1.25m (threshold: 1m)
[INFO] [1775925649.688243288] [uart_bridge]: Distance to room2: 1.52m (threshold: 1m)
[INFO] [1775925650.189381914] [uart_bridge]: Distance to room2: 1.52m (threshold: 1m)
[INFO] [1775925650.690502059] [uart_bridge]: Distance to room2: 1.52m (threshold: 1m)
[INFO] [1775925651.191625463] [uart_bridge]: Distance to room2: 1.37m (threshold: 1m)
[INFO] [1775925651.693363649] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925652.194408534] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925652.695548327] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925653.196690416] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925653.697767858] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925654.198889188] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925654.700091759] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925655.201187441] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925655.702278308] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925656.203368304] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925656.704241818] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925657.205329482] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925657.706434904] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925658.207552753] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925658.708657231] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925659.209669987] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925659.710697353] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925660.211880424] [uart_bridge]: Distance to room2: 1.51m (threshold: 1m)
[INFO] [1775925660.713712851] [uart_bridge]: Distance to room2: 1.86m (threshold: 1m)
[INFO] [1775925661.214698903] [uart_bridge]: Distance to room2: 1.86m (threshold: 1m)
[INFO] [1775925661.715673862] [uart_bridge]: Distance to room2: 1.86m (threshold: 1m)
[INFO] [1775925662.216640635] [uart_bridge]: Distance to room2: 1.86m (threshold: 1m)
[INFO] [1775925662.717629039] [uart_bridge]: Distance to room2: 1.86m (threshold: 1m)
[INFO] [1775925663.218610850] [uart_bridge]: Distance to room2: 1.86m (threshold: 1m)
[INFO] [1775925663.719591327] [uart_bridge]: Distance to room2: 1.44m (threshold: 1m)
[INFO] [1775925664.220632861] [uart_bridge]: Distance to room2: 1.42m (threshold: 1m)
[INFO] [1775925664.721634209] [uart_bridge]: Distance to room2: 1.42m (threshold: 1m)
[INFO] [1775925665.222664612] [uart_bridge]: Distance to room2: 1.42m (threshold: 1m)
[INFO] [1775925665.723665923] [uart_bridge]: Distance to room2: 1.42m (threshold: 1m)
[INFO] [1775925666.224648549] [uart_bridge]: Distance to room2: 1.54m (threshold: 1m)
[INFO] [1775925666.725602545] [uart_bridge]: Distance to room2: 1.54m (threshold: 1m)
[INFO] [1775925667.226599837] [uart_bridge]: Distance to room2: 1.54m (threshold: 1m)
[INFO] [1775925667.727601297] [uart_bridge]: Distance to room2: 1.70m (threshold: 1m)
[INFO] [1775925668.228610811] [uart_bridge]: Distance to room2: 1.70m (threshold: 1m)
[INFO] [1775925668.729598585] [uart_bridge]: Distance to room2: 1.79m (threshold: 1m)
[INFO] [1775925669.230633563] [uart_bridge]: Distance to room2: 1.79m (threshold: 1m)
[INFO] [1775925669.731648244] [uart_bridge]: Distance to room2: 1.79m (threshold: 1m)
[INFO] [1775925670.232645407] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925670.733693478] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925671.234725252] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925671.735771063] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925672.236767578] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925672.737831259] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925673.238903182] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925673.739992808] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925674.241049212] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925674.742233950] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925675.243319817] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925675.744377924] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925676.245432624] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925676.746487769] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925677.247562932] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925677.748656670] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925678.249834389] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925678.750995608] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925679.252129253] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925679.753159250] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925680.254216598] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925680.755271002] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925681.256372721] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925681.757381069] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925682.258486751] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925682.759620229] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925683.260657929] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925683.761632406] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925684.262670755] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925684.763932215] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925685.264863600] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925685.765953985] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925686.266737684] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925686.767602420] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925687.268692084] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925687.769474116] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925688.270306796] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925688.771422404] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925689.272239381] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925689.773340525] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925690.274292503] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925690.775191406] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925691.276237587] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925691.777050546] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925692.278119672] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925692.778968389] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925693.279745440] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925693.780770547] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925694.281642543] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925694.782703410] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925695.283783517] [uart_bridge]: Distance to room2: 1.95m (threshold: 1m)
[INFO] [1775925695.613727302] [uart_bridge]: UART RX: TASK_CANCEL|T1774338311
[INFO] [1775925695.614699807] [uart_bridge]: Task cancel received: T1774338311
[INFO] [1775925695.615282366] [uart_bridge]: Handling task cancel: task_id=T1774338311
[INFO] [1775925695.619487147] [uart_bridge]: UART TX: STATUS|T1774338311|CANCELED
[INFO] [1775925695.784612883] [uart_bridge]: Task T1774338311 cancelled during navigation
[INFO] [1775925715.654375102] [uart_bridge]: UART bridge stopped
[INFO] [1775925715.656416668] [uart_bridge]: UART port closed
