[INFO] [1783378226.648039629] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1783378227.124871044] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783378383.125094464] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783378412.225981543] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783378420.774695063] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783378667.474749156] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783378717.825178697] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783378810.574787415] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783378909.725523746] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783378943.174695558] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783379881.424691967] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783379903.724982759] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783379960.724819601] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783380299.174967657] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783380376.374910815] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783380515.874718196] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783380591.429164020] [motor_controller_pid]: Command timeout; stopping motors
