[INFO] [1784019765.923808586] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784019766.397433490] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019782.397412990] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019784.747368568] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019785.947419482] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019787.397446992] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019788.697406273] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019799.047388590] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019799.997416242] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019805.147450730] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019807.697437044] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019816.197438085] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019818.297438661] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019819.397482540] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019820.497393123] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019821.497433283] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019822.547368468] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019823.947361432] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019824.847405909] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019826.047420971] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019827.297501578] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019828.497366973] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019829.647398527] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019830.697404139] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019831.697377020] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019836.797417075] [motor_controller_pid]: Command timeout; stopping motors
