[INFO] [1783387535.320504142] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1783387535.787045273] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387602.237120682] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387603.486999374] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387640.337118972] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387651.337038429] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387654.237116885] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387678.587011519] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387680.037009692] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387682.937095203] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387683.837013250] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387685.037002258] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387686.986996130] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387688.437136932] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387708.137096053] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387825.787020097] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387986.637168091] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783387994.186996856] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388007.437032571] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388070.237136864] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388138.337008498] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388253.237045372] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388277.537038156] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388321.487025994] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388325.737147409] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388331.937015547] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388477.037164912] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388530.886990624] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388536.037169628] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388543.437104322] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388544.537125512] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388545.587067982] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388549.486746503] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388550.437175425] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388552.087072385] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783388553.986966056] [motor_controller_pid]: Command timeout; stopping motors
