[INFO] [1781647106.924776923] [CLaserOdometry2DNode]: Initializing RF2O node...
[WARN] [1781647106.949777691] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647107.049817753] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647107.149777592] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647107.249757561] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647107.349767641] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647107.449789073] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647107.549759487] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647107.649724326] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647107.749685684] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647107.849714060] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647107.949773585] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647108.049754221] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647108.149700949] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647108.249710566] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647108.349763850] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647108.449762597] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647108.549713418] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647108.649729980] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647108.749712449] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647108.849709159] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647108.949768961] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647109.049766060] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647109.149786029] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647109.249786147] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1781647109.349779430] [CLaserOdometry2DNode]: Waiting for laser_scans....
