[INFO] [1786086065.534196441] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.95, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1786086065.988363158] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786086234.038394456] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087112.738272729] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087243.588470780] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087296.738204869] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087407.438208711] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087423.238170498] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087456.338271935] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087471.638259756] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087774.838129390] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087780.638211737] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087786.289699873] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087805.138355483] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087810.638208317] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087984.788511989] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786087990.988510030] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088013.238113102] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088018.888412343] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088024.888381462] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088030.738314381] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088036.938231866] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088308.138240815] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088442.988466808] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088475.938269818] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088490.938282488] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088500.838170775] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088504.438293322] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088511.238256793] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088517.638178384] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088528.288358823] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088565.838255430] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088583.638227590] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088592.638183750] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088639.738230729] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088930.638309312] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786088942.738267604] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089018.391692419] [motor_controller_pid]: Left motor is saturated: target spd -0.14304033860135823
[WARN] [1786089018.440149724] [motor_controller_pid]: Left motor is saturated: target spd -0.17484830182120203
[WARN] [1786089018.489910110] [motor_controller_pid]: Left motor is saturated: target spd -0.17484830182120203
[WARN] [1786089026.238189957] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089161.538187679] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089208.038232209] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089227.888663453] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089236.338286680] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089314.038249150] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089320.138325434] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089696.443265039] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089769.338272704] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089776.638148903] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786089917.588689676] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786090720.938215623] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786090735.938287429] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091155.238183910] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091198.788471823] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091271.538312908] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091554.038199921] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091569.338245921] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091602.138227103] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091614.638349025] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091646.738172181] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091653.838174497] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091668.738442468] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091704.638273315] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091740.488471775] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091800.288389392] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091832.638245062] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091841.988391208] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786091921.538221732] [motor_controller_pid]: Command timeout; stopping motors
