[INFO] [1783992779.520299394] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1783992779.996918116] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992818.596822876] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992821.146749912] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992822.146733597] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992824.146671671] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992859.497968725] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992865.946874925] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992866.898495251] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992867.797800177] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992868.597866333] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992869.546650865] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992880.497073000] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783992908.546608518] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993074.997048228] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993125.447735240] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993143.746755189] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993198.146615181] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993216.346692546] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993254.746672573] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993385.246820743] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993428.447837864] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993439.546669694] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993446.546646051] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993487.246639392] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993567.146609880] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993615.046656490] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993644.246645022] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993704.846674508] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993885.446752754] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993918.146725621] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783993977.049828537] [motor_controller_pid]: Command timeout; stopping motors
