[INFO] [1784019994.949524238] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784019995.426476869] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784019999.426458007] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020002.576446584] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020004.026493186] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020006.226451999] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020007.326466934] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020013.026436362] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020013.976431069] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020020.326442193] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020030.076469989] [motor_controller_pid]: Command timeout; stopping motors
