[INFO] [1784004257.052794877] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784004257.524574026] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004448.024613542] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004519.224624341] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004534.475905890] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004586.575954707] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004629.024656534] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004635.475039403] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004655.075346215] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004664.624537868] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004677.874816897] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004682.124445542] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004700.874762121] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004747.824521104] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004767.175077918] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004770.374573417] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004773.824432676] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004789.374768029] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004795.675238169] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784004979.074517193] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005061.874735461] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005065.874506152] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005075.074493562] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005213.124513706] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005215.424382466] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005221.774583167] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005240.074590807] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005252.924502765] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005402.424634758] [motor_controller_pid]: Command timeout; stopping motors
