[INFO] [1785976199.935520154] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.95, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1785976200.411925499] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785976666.110518468] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785976803.660631951] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785976806.260487986] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785976814.710455826] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785976857.160767304] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785976863.060426337] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785977148.760794782] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785977209.410387957] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785977793.510468580] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785978684.010540812] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785979727.410483247] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785979801.210477468] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785979942.460563367] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785980423.210396534] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785980442.960636089] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785980465.510321020] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785980485.160754781] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785980503.410457838] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785980521.460515014] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785980688.010473303] [motor_controller_pid]: Command timeout; stopping motors
