[INFO] [1784020396.246570691] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784020396.723795427] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020401.123784917] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020404.323787438] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020415.923756629] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020419.723773320] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020426.873888251] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020430.423790108] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020431.273858926] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020435.573856949] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784020444.273820796] [motor_controller_pid]: Command timeout; stopping motors
