[INFO] [1775883110.405347937] [uart_bridge]: UART bridge node started
[INFO] [1775883110.406770721] [uart_bridge]: Opened UART on /dev/ttyAMA0 @ 115200
[INFO] [1775883193.408455006] [uart_bridge]: UART RX: TASK_CREATE|T1774338820|room1|D1
[INFO] [1775883193.409352881] [uart_bridge]: Task received from BBG: task_id=T1774338820, destination=room1, drawer_id=D1
[INFO] [1775883193.409963273] [uart_bridge]: Handling task creation: task_id=T1774338820, destination=room1, drawer_id=D1
[INFO] [1775883193.414249571] [uart_bridge]: UART TX: STATUS|T1774338820|MOVING
[INFO] [1775883193.415876320] [uart_bridge]: Monitoring arrival at room1 (3.54, 28.7)
[WARN] [1775883193.416679101] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883193.917787877] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883194.418916912] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883194.920143281] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883195.421326391] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883195.922467537] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883196.423599480] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883196.924772423] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883197.425918810] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883197.927119938] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883198.428253473] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883198.929405712] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883199.430579248] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883199.931775802] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883200.432976485] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883200.934182928] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883201.435374816] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883201.936555666] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883202.437755442] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883202.938951496] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883203.440149402] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883203.941359827] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883204.442543844] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883204.943732472] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883205.444925859] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883205.946131228] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883206.447324708] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883206.948497817] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883207.449690871] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883207.950873777] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883208.452086979] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883208.953280644] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883209.454471236] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883209.955659678] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883210.456841251] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883210.958036972] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883211.459258378] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883211.960552377] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883212.461814209] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883212.963083670] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883213.464327873] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883213.965659446] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883214.466968408] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883214.968221592] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883215.469435183] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883215.970681237] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883216.471880180] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883216.973153476] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883217.474419530] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883217.975609325] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883218.476798860] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883218.977981525] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883219.479152894] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883219.980333300] [uart_bridge]: Waiting for pose data from /pose topic...
[WARN] [1775883220.481508854] [uart_bridge]: Waiting for pose data from /pose topic...
[INFO] [1775883220.711572995] [uart_bridge]: UART bridge stopped
[INFO] [1775883220.712428055] [uart_bridge]: UART port closed
