[INFO] [1775930346.864079473] [CLaserOdometry2DNode]: Initializing RF2O node...
[WARN] [1775930346.875369417] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930346.975401463] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930347.075336657] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930347.175391981] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930347.275388694] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930347.375389925] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930347.475369897] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930347.575377221] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930347.675388841] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930347.775388424] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930347.875356118] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930347.975362590] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930348.075354747] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930348.175362905] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930348.275355043] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930348.375350163] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930348.475357061] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930348.575345626] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930348.675385283] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930348.775380700] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930348.875362153] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930348.975373921] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930349.075431949] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930349.175409995] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930349.275408634] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930349.375400754] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930349.475397930] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930349.575413976] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930349.675448744] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930349.775421827] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775930349.875425244] [CLaserOdometry2DNode]: Waiting for laser_scans....
