[INFO] [1784021712.298688468] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784021712.775837031] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021715.675840279] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021718.625851373] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021732.025846530] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021735.025876636] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021744.875842200] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021747.575894029] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021751.875831435] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021756.575856588] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021769.525856967] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021867.075852039] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021868.025855198] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021872.725836425] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021873.725861726] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021885.525866731] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021887.125869475] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021939.425939228] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021941.225862465] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021942.125836834] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021943.175848499] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021945.375838057] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021967.025869145] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021968.375904624] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784021973.975836701] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022090.875916482] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022091.825842140] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022097.025856471] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022097.975817741] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022101.775843303] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022102.775899696] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022110.075812949] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022116.175887649] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022118.925843963] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022119.625826493] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784022122.975854679] [motor_controller_pid]: Command timeout; stopping motors
