[INFO] [1784005604.128015296] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784005604.578317530] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005637.528173982] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005652.528110419] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784005672.878190765] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784007037.528161358] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784007141.078244766] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784007144.778170135] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784007159.778258964] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784007171.078202163] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784007179.778241815] [motor_controller_pid]: Command timeout; stopping motors
