[INFO] [1784767850.224586048] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.95, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784767850.701325302] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784767900.851273951] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784767903.151287982] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784767905.101301387] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784767906.401360058] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784767909.751268933] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768059.451329359] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768061.501171490] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768064.151287621] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768065.601155440] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768066.651312354] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768076.451396416] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768083.051290617] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768085.101196971] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768089.451296096] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768091.551235089] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768092.301181633] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768093.301158981] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768097.951344514] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768099.451240860] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768101.951298797] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768105.053559207] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768108.951289812] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768127.801165408] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768128.751218007] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768142.701210509] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768144.001241320] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768154.551297647] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768159.158612082] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768160.701224748] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768162.051316475] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768165.151359503] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768166.351425721] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768167.451555034] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768173.651233456] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768174.751186434] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768185.901052666] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768187.501223366] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768188.751268853] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768203.301282482] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768207.101161858] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768216.401161884] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768225.501272485] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768226.604003257] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768231.107537281] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768272.151277012] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768281.951317259] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768296.651235323] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768314.051068081] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768315.151293745] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768316.601227879] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768328.801216970] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768329.701229059] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768337.301060071] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768351.801180285] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768352.701155078] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768353.651298196] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768355.451306005] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768356.360520703] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768383.651276489] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768391.301252252] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768393.301202541] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768402.701240104] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768422.201231875] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768429.051283418] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768431.451292225] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768432.301204361] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768433.151215794] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768435.401067684] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768436.851153226] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768437.701199899] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768439.201077227] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768440.451125288] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768450.651299609] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784768477.951120854] [motor_controller_pid]: Command timeout; stopping motors
