[INFO] [1784865331.574582424] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.95, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784865332.035822262] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784865652.635772106] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784865840.787780645] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784866112.687406839] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784866393.036236645] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784866486.335640846] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784866953.987008694] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784867139.735785620] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784867706.487260816] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784867885.935741591] [motor_controller_pid]: Command timeout; stopping motors
