[INFO] [1775696929.824538685] [CLaserOdometry2DNode]: Initializing RF2O node...
[WARN] [1775696929.846367141] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696929.946341882] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696930.046336791] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696930.146337276] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696930.246329520] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696930.346326374] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696930.446293988] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696930.546261601] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696930.646258845] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696930.746243551] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696930.846291870] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696930.946335152] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696931.046327786] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696931.146274252] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696931.246310610] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696931.346265725] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696931.446270230] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696931.546258086] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696931.646306574] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696931.746268819] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696931.846261120] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696931.946249476] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696932.046334317] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696932.146325268] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696932.246358702] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696932.346271429] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696932.446333400] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696932.546323314] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696932.646317024] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696932.746322198] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696932.846324871] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696932.946333230] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696933.046322978] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696933.146315172] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696933.246312699] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696933.346332690] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696933.446322420] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696933.546314336] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696933.646308585] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696933.746309316] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696933.846331622] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696933.946323260] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696934.046322658] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696934.146324724] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696934.246349958] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696934.346333116] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696934.446328441] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696934.546325822] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696934.646330832] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696934.746328009] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696934.846321890] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696934.946321864] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696935.046315801] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696935.146317554] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696935.246315140] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696935.346318745] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696935.446327906] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696935.546327807] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696935.646317597] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696935.746318369] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696935.846318955] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696935.946326597] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696936.046321018] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696936.146318439] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696936.246320102] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696936.346334801] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696936.446325426] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696936.546329996] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696936.646317695] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696936.746313450] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696936.846327983] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696936.946316479] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696937.046315364] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696937.146319584] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696937.246350453] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696937.346332931] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696937.446331947] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696937.546346519] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696937.646333257] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696937.746332292] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696937.846330215] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696937.946319583] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696938.046336452] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696938.146334358] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696938.246325450] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696938.346324542] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696938.446330301] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696938.546323930] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696938.646322188] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696938.746323447] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696938.846316743] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696938.946319297] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696939.046319372] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696939.146320410] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696939.246314930] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696939.346333209] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696939.446327543] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696939.546335230] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696939.646320416] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696939.746325528] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696939.846335548] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696939.946330327] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696940.046330385] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696940.146359463] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696940.246348502] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696940.346324912] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696940.446325693] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696940.546329641] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696940.646336162] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696940.746320387] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696940.846313964] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696940.946323005] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696941.046316564] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696941.146340680] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696941.246327518] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696941.346327412] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696941.446357492] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696941.546330422] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696941.646331279] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696941.746329246] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696941.846321899] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696941.946320478] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696942.046321076] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696942.146315842] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696942.246327034] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696942.346331171] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696942.446325455] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696942.546323221] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696942.646313098] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696942.746327623] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696942.846331982] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696942.946320173] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696943.046313884] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696943.146317726] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696943.246341754] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696943.346330392] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696943.446331123] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696943.546325761] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696943.646332121] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696943.746333426] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696943.846329286] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696943.946321906] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696944.046310044] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696944.146319444] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696944.246312806] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696944.346317242] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696944.446315215] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696944.546316059] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696944.646313125] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696944.746315969] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696944.846319350] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696944.946320656] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696945.046313537] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696945.146319735] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696945.246318636] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696945.346326908] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696945.446321179] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696945.546330895] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696945.646324666] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696945.746325901] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696945.846335506] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696945.946327184] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696946.046322567] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696946.146330545] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696946.246336818] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696946.346332795] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696946.446328253] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775696946.546333249] [CLaserOdometry2DNode]: Waiting for laser_scans....
