[INFO] [1775707518.481066626] [motor_controller]: Motor Controller Node started
[INFO] [1775707526.643956889] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707529.767341924] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707530.288113890] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707530.404242708] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707535.792007908] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707536.313425489] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707536.428214930] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707536.486110116] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707536.543680948] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707536.659302578] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707536.774160870] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707536.832162075] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707536.947921335] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707537.008682758] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707537.493747208] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707537.551434671] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707537.611598553] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707537.727311165] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707537.846411498] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707537.904139590] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707537.961997295] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707538.076535900] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707541.506092227] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707542.025149796] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707542.140411979] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707543.201235678] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707546.888128713] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707550.499215599] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707551.249302168] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707551.773519207] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707551.831286263] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707551.946512446] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.066329931] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.123840300] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.182279729] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.299753017] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.357531517] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.472962924] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.530176828] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.590625712] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.735013397] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.797165919] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.856305334] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707552.971202608] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707553.029234739] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707553.087497427] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707553.205538828] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707553.265238171] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707553.380260557] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707553.437979538] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707555.725854011] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707556.305503483] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707558.366108882] [motor_controller]: cmd_vel -> linear=0.35, angular=0.00, left=0.23, right=0.21
[INFO] [1775707566.327528724] [motor_controller]: cmd_vel -> linear=0.00, angular=0.00, left=0.00, right=0.00
[INFO] [1775707566.329682161] [motor_controller]: cmd_vel -> linear=0.00, angular=0.00, left=0.00, right=0.00
[INFO] [1775707577.492490066] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707577.692508536] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707577.892594488] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707578.092511606] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707578.292498909] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707578.492460064] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707578.692393219] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707579.043756224] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707579.092683660] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707579.292518963] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707579.492515396] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707579.692506940] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707579.892562503] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707580.092563973] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707580.292507942] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
[INFO] [1775707580.492614339] [motor_controller]: cmd_vel -> linear=0.30, angular=0.00, left=0.20, right=0.18
