[INFO] [1775794242.153168746] [CLaserOdometry2DNode]: Initializing RF2O node...
[WARN] [1775794242.164177103] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794242.264213824] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794242.364190896] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794242.464226802] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794242.564199245] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794242.664187818] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794242.764175723] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794242.864200370] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794242.964161720] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794243.064172089] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794243.164164365] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794243.264196364] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794243.364180047] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794243.464153546] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794243.564156415] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794243.664161820] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794243.764155671] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794243.864150669] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794243.964159279] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794244.064152018] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794244.164154887] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794244.264148626] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794244.364226347] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794244.464214438] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794244.564215325] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794244.664215750] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794244.764207989] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794244.864219043] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794244.964208467] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794245.064206281] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794245.164211353] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794245.264233426] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794245.364223109] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794245.464225330] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794245.564232421] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775794245.664236142] [CLaserOdometry2DNode]: Waiting for laser_scans....
