[INFO] [1783985285.451721243] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1783985285.928903675] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985293.328809742] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985298.528769303] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985300.928797799] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985302.778772246] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985303.828775682] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985305.878788489] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985451.478849317] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985455.928823960] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985458.578798890] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985460.428678777] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985462.128683825] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985463.928654759] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985486.928763288] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985668.778822694] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985669.928718113] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985678.328790830] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985681.228900550] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985687.978737181] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985795.628752075] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985810.328790950] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985816.628786441] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985982.828873216] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986072.279096989] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986075.528840985] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986077.678782290] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986082.778877727] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986089.778938590] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986110.128812108] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986117.528814514] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986121.578876264] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986122.728721035] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986123.278871410] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986124.329161542] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986125.279019699] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986126.028783834] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986126.578806467] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986131.078798932] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986136.678864404] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986137.678763270] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986139.478804778] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986140.078846195] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986140.978712809] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986141.878907129] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986142.628805617] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986143.728829179] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986147.878955478] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986211.478838307] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986215.178893167] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986217.329056992] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986219.528798097] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986222.728655810] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986223.328769875] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986224.328809650] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986226.578892262] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986227.228785702] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783986230.678916128] [motor_controller_pid]: Command timeout; stopping motors
