[INFO] [1784055203.860468156] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.85, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784055204.325431199] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055242.774219215] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055351.274192234] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055361.525810262] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055363.474032014] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055367.826464147] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055369.427402990] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055376.630319177] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055382.528289955] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055383.825992698] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055384.974065595] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784055385.974186414] [motor_controller_pid]: Command timeout; stopping motors
