[INFO] [1775926099.793637180] [motor_controller]: Motor Controller Node started
[INFO] [1775926101.277428672] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926101.423866298] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926101.425896512] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926101.436254196] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926101.513992041] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926101.597289323] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926101.865836709] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926101.867202272] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926101.868492501] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926101.947195147] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926102.016623784] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926102.126616592] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926102.181990637] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926102.473682661] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926102.474955427] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926102.864101287] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926102.996494989] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926103.044971313] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926103.094394643] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926103.180337086] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926103.272042208] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926103.520314137] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926103.521654718] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926103.522847836] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926103.601778206] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926103.670783192] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926104.244043502] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926104.283670429] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926104.341822396] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926104.766152179] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926104.767388222] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926104.769332991] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926104.770525886] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926104.771655948] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926104.842990483] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926104.865981879] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926105.402533315] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926105.617355368] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926105.618902395] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926105.620370236] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926105.705575675] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926105.786937929] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926105.802232323] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926106.314874598] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926106.387897234] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926106.665518037] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926106.666895341] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926106.680415318] [motor_controller]: cmd_vel -> linear=0.00, angular=2.00, left=-0.18, right=0.18
[INFO] [1775926107.099208906] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926107.405176966] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926107.875541875] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926108.374772693] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926108.479607660] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926108.924999959] [motor_controller]: cmd_vel -> linear=0.00, angular=-2.00, left=0.18, right=-0.18
[INFO] [1775926109.512463046] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926110.045561668] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926110.100360747] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926110.205640828] [motor_controller]: cmd_vel -> linear=0.45, angular=0.00, left=0.18, right=0.18
[INFO] [1775926110.574289527] [motor_controller]: cmd_vel -> linear=-0.45, angular=0.00, left=-0.18, right=-0.18
[INFO] [1775926111.074279089] [motor_controller]: cmd_vel -> linear=-0.45, angular=0.00, left=-0.18, right=-0.18
[INFO] [1775926111.158553691] [motor_controller]: cmd_vel -> linear=-0.45, angular=0.00, left=-0.18, right=-0.18
[INFO] [1775926111.253442625] [motor_controller]: cmd_vel -> linear=-0.45, angular=0.00, left=-0.18, right=-0.18
