[INFO] [1775786629.608355165] [motor_controller]: Motor Controller Node started
[INFO] [1775786787.976251752] [motor_controller]: cmd_vel -> linear=0.09, angular=0.11, left=0.00, right=0.00
[INFO] [1775786788.078943652] [motor_controller]: cmd_vel -> linear=-0.57, angular=0.16, left=-0.15, right=-0.08
[INFO] [1775786788.287124747] [motor_controller]: cmd_vel -> linear=-0.68, angular=0.17, left=-0.17, right=-0.10
[INFO] [1775786788.379230347] [motor_controller]: cmd_vel -> linear=-0.91, angular=0.18, left=-0.22, right=-0.15
[INFO] [1775786788.586631493] [motor_controller]: cmd_vel -> linear=-1.10, angular=0.22, left=-0.26, right=-0.18
[INFO] [1775786788.686873824] [motor_controller]: cmd_vel -> linear=-1.07, angular=0.22, left=-0.26, right=-0.17
[INFO] [1775786788.873363091] [motor_controller]: cmd_vel -> linear=-0.97, angular=0.22, left=-0.24, right=-0.15
[INFO] [1775786788.984408558] [motor_controller]: cmd_vel -> linear=-1.03, angular=0.18, left=-0.24, right=-0.17
[INFO] [1775786789.179272318] [motor_controller]: cmd_vel -> linear=-1.09, angular=0.17, left=-0.25, right=-0.18
[INFO] [1775786789.282580685] [motor_controller]: cmd_vel -> linear=-1.03, angular=0.19, left=-0.24, right=-0.17
[INFO] [1775786789.483318034] [motor_controller]: cmd_vel -> linear=-1.01, angular=0.18, left=-0.24, right=-0.17
[INFO] [1775786789.572841544] [motor_controller]: cmd_vel -> linear=-0.91, angular=0.14, left=-0.21, right=-0.16
[INFO] [1775786789.784479437] [motor_controller]: cmd_vel -> linear=-0.91, angular=0.11, left=-0.21, right=-0.16
[INFO] [1775786789.885346531] [motor_controller]: cmd_vel -> linear=-0.96, angular=0.13, left=-0.22, right=-0.17
[INFO] [1775786790.084013609] [motor_controller]: cmd_vel -> linear=-1.06, angular=0.13, left=-0.24, right=-0.19
[INFO] [1775786790.180340306] [motor_controller]: cmd_vel -> linear=-0.99, angular=0.17, left=-0.23, right=-0.16
[INFO] [1775786790.384034653] [motor_controller]: cmd_vel -> linear=-1.02, angular=0.17, left=-0.24, right=-0.17
