[INFO] [1784855532.626123154] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.95, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784855533.102818981] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855544.552865898] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855549.552806510] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855552.352867069] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855574.552908984] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855591.202773452] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855595.252824409] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855596.802704049] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855597.452873779] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855598.402751453] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855599.402770483] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855600.402696606] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855603.802753464] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855615.202745321] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855709.904217291] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855713.302729678] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855758.552947122] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855780.952842809] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855791.552910002] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855799.102722766] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855816.402776946] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855818.502601567] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855825.202772573] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855826.052922223] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855826.852913388] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855828.553072373] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855832.902788960] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855833.502599369] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855834.402766616] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855835.152825648] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855838.302737766] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855840.502571783] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855843.052888215] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855903.354706991] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855906.152902040] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855917.852853825] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855918.452948291] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855919.902752721] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855921.152902325] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855943.102683588] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855944.252841483] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855970.452745982] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855975.852770149] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855977.402816885] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855979.755350725] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855984.457147926] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855985.952934527] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855998.002692889] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784855999.702758543] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856002.502642568] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856011.355538596] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856034.954249633] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856046.311455095] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856047.852903900] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856074.602720881] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856077.302566862] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856083.002812198] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856085.302674096] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856102.952962437] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856103.752925751] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856127.552662529] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856130.102785741] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856130.902593610] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856132.502597331] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856139.754232095] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856187.252912475] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784856231.056709922] [motor_controller_pid]: Command timeout; stopping motors
