[INFO] [1786097708.385079620] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.95, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1786097708.857336406] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786099496.707319985] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786099717.357373163] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786100693.807245800] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786100901.557442715] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786101004.007382971] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786101023.207355593] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786101042.007290140] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786101060.707283816] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786101079.457385929] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786101094.607238316] [motor_controller_pid]: Command timeout; stopping motors
