[INFO] [1784683824.895787309] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.95, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1784683825.372976698] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683828.372829489] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683829.872770514] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683831.472798907] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683832.622761971] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683914.722833794] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683916.622813462] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683922.022746279] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683928.272830391] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683937.472846470] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683945.722772132] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683950.322784996] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683953.572853984] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683957.422794697] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683959.422827211] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784683961.522893553] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784684004.172791782] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784685755.274527380] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784685843.873691055] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784685960.074113834] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784685969.773266855] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784685979.822942545] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784685990.673472690] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784685999.973261746] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784686293.623264044] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1784686306.174387635] [motor_controller_pid]: Command timeout; stopping motors
