[INFO] [1785981170.576707135] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.95, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1785981171.044792528] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981418.945804415] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981437.794801531] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981456.345297368] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981474.894902099] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981493.495553630] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981512.345614870] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981530.594734591] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981556.344779571] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981583.345117799] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981603.295019635] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785981643.594862559] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1785984489.438370885] [motor_controller_pid]: Command timeout; stopping motors
