[INFO] [1783985060.933598867] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.45, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1783985061.410555213] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985078.560481413] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985085.560466151] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985087.310481057] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985091.410464615] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985094.360285287] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985095.460341735] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985097.010420209] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985098.110496916] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985099.010435819] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985102.860392395] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985104.260415317] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985105.460442472] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985107.010414057] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985108.610486393] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985110.510466833] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985114.810446157] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985115.660373346] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985123.010458865] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985123.610435369] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985126.210507390] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985154.410494850] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985155.260372389] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985161.760437313] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985168.010501570] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985172.760418271] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985175.660377859] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985188.460435995] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1783985232.660393485] [motor_controller_pid]: Command timeout; stopping motors
