[INFO] [1775709928.376112394] [CLaserOdometry2DNode]: Initializing RF2O node...
[WARN] [1775709933.601845106] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709933.701857269] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709933.801838413] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709933.901835168] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709934.001830146] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709934.101841216] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709934.201833971] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709934.301832523] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709934.401830130] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709934.501833311] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709934.601827956] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709934.701831952] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709934.801836892] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709934.901843092] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709935.001838384] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709935.101843399] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709935.201833173] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709935.301838021] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709935.401836573] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709935.501857939] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709935.601838380] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709935.701841950] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709935.801838557] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709935.901850905] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709936.001840457] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709936.101837582] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709936.201844690] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709936.301854815] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709936.401842552] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709936.501842826] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709936.601848100] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709936.701843300] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709936.801843388] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709936.901838662] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709937.001844955] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709937.101836358] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709937.201835391] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709937.301838091] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709937.401836865] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709937.501837268] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709937.601836079] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709937.701837335] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709937.801834905] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709937.901849975] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709938.001842897] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709938.101852523] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709938.201837500] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709938.301847034] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709938.401841696] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709938.501851192] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709938.601851114] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709938.701850759] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709938.801836718] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709938.901843380] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709939.001835284] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709939.101834187] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709939.201833498] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709939.301854198] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709939.401839028] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709939.501834764] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709939.601832964] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709939.701855683] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709939.801841882] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775709939.901828434] [CLaserOdometry2DNode]: Waiting for laser_scans....
[INFO] [1775709939.943747250] [rclcpp]: signal_handler(SIGINT/SIGTERM)
