[INFO] [1786094346.293077356] [motor_controller_pid]: PID Motor Controller started — Kp=0.4, Ki=0.1, Kd=0.0, max_pwm=0.95, max_linear=0.3, cmd_vel_topic=cmd_vel
[WARN] [1786094346.765808337] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095498.318051628] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095529.665562932] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095535.365892560] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095537.516271454] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095540.765821702] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095546.365772746] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095552.165820825] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095558.218624521] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095562.216907438] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095791.270270967] [motor_controller_pid]: Command timeout; stopping motors
[WARN] [1786095831.216504062] [motor_controller_pid]: Command timeout; stopping motors
